assetId,sourceArchive,category,layer,originalFileName,storedPath,width,height,sha256
OUTFIT_ASSET_0063,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,accent-front.png,images/stage_outfit_design/art-delivery/outfit-003/primary-girl-basic-white/accent-front.png,1024,1536,e06e4a8e07058074d18a8b8fd7ec59ff6719a0385b76fd4cbe163e42d400ad52
OUTFIT_ASSET_0064,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,footwear-front-left.png,images/stage_outfit_design/art-delivery/outfit-003/primary-girl-basic-white/footwear-front-left.png,1024,1536,c82c95782ce3f06b227a02d5674ec6db7b26119c47b52d5888e4e81546636308
OUTFIT_ASSET_0065,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,footwear-front-right.png,images/stage_outfit_design/art-delivery/outfit-003/primary-girl-basic-white/footwear-front-right.png,1024,1536,251c4f6a95f44d1a4fede57c1748aba364830da16dd4c7c033e0ee295d382c5f
OUTFIT_ASSET_0066,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,footwear-front.png,images/stage_outfit_design/art-delivery/outfit-003/primary-girl-basic-white/footwear-front.png,1024,1536,d6394d11854d6c954f291d10dd0a7b8249b2500ebabd0d45f9b93d73b296984a
OUTFIT_ASSET_0067,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,lower-front-left.png,images/stage_outfit_design/art-delivery/outfit-003/primary-girl-basic-white/lower-front-left.png,1024,1536,2a4b166d9e99c09e06950aabed489b5ae402cd4d1c5161bbb8755a80f0fa131b
OUTFIT_ASSET_0068,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,lower-front-right.png,images/stage_outfit_design/art-delivery/outfit-003/primary-girl-basic-white/lower-front-right.png,1024,1536,989511134ee54b0a4e056186c2dee0c18efc761c5f606fcf835272848427ea46
OUTFIT_ASSET_0069,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,lower-front.png,images/stage_outfit_design/art-delivery/outfit-003/primary-girl-basic-white/lower-front.png,1024,1536,da009a036c8c90ab9095bf4f4b2fd27039b41039034183345ad7f3dcfcf798d5
OUTFIT_ASSET_0070,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,upper-front-left.png,images/stage_outfit_design/art-delivery/outfit-003/primary-girl-basic-white/upper-front-left.png,1024,1536,0a4451aea79357d317fdfff6651012e031db5d2525546241ba81a2f8c1de28f0
OUTFIT_ASSET_0071,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,upper-front-right.png,images/stage_outfit_design/art-delivery/outfit-003/primary-girl-basic-white/upper-front-right.png,1024,1536,e711b460ff64a44e09291f88ca330b9f5894c9fadcd762e8e448cce95d8b14cb
OUTFIT_ASSET_0072,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,upper-front.png,images/stage_outfit_design/art-delivery/outfit-003/primary-girl-basic-white/upper-front.png,1024,1536,69dbad9030b04eac5f5d9ed0c3ccc7138e230f9039ff2c6d384adee8da3f5a4e
OUTFIT_ASSET_0073,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,accent-front-left.png,images/stage_outfit_design/art-delivery/outfit-003/teen-boy-basic-white/accent-front-left.png,1024,1536,1898996e906ae755412dfd564dfc433fc92d021a8d06a1cef0050f6d02ada364
OUTFIT_ASSET_0074,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,accent-front-right.png,images/stage_outfit_design/art-delivery/outfit-003/teen-boy-basic-white/accent-front-right.png,1024,1536,98f78e3a943fa71bdc3c6ba35fe7349f070b33322f97563d657b5661bfb366c2
OUTFIT_ASSET_0075,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,accent-front.png,images/stage_outfit_design/art-delivery/outfit-003/teen-boy-basic-white/accent-front.png,1024,1536,bd2f392d4e91b27992bc11dcdbb59d6818b0ffe293f5928544c5aa451a8a43ef
OUTFIT_ASSET_0076,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,footwear-front-left.png,images/stage_outfit_design/art-delivery/outfit-003/teen-boy-basic-white/footwear-front-left.png,1024,1536,a955bc96df22581b2110f3aba6eb86ed45de5edb1ec755664e8a4a256e27b952
OUTFIT_ASSET_0077,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,footwear-front-right.png,images/stage_outfit_design/art-delivery/outfit-003/teen-boy-basic-white/footwear-front-right.png,1024,1536,1846d808f4fc0d2ba14ac923ca52f762b6e454e372062b77bab42e070066a96b
OUTFIT_ASSET_0078,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,footwear-front.png,images/stage_outfit_design/art-delivery/outfit-003/teen-boy-basic-white/footwear-front.png,1024,1536,889184c7eee5060cc3738fcefd06f93908ea15604cd44f5f27faed2dc5b05781
OUTFIT_ASSET_0079,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,lower-front-left.png,images/stage_outfit_design/art-delivery/outfit-003/teen-boy-basic-white/lower-front-left.png,1024,1536,dbdeb2ccfeecd5d741aeb4720262b137ca8e0e915007f76db0e0423a17327586
OUTFIT_ASSET_0080,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,lower-front-right.png,images/stage_outfit_design/art-delivery/outfit-003/teen-boy-basic-white/lower-front-right.png,1024,1536,c62c036ce1fba4e33f723202ee67352f03c1e5df32705066ce0879f312725cd4
OUTFIT_ASSET_0081,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,lower-front.png,images/stage_outfit_design/art-delivery/outfit-003/teen-boy-basic-white/lower-front.png,1024,1536,cbadb0f6d968d223905f6bcdc8dab606ae7d38ffc482d8ff1774f5bfafa50bff
OUTFIT_ASSET_0082,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,upper-front-left.png,images/stage_outfit_design/art-delivery/outfit-003/teen-boy-basic-white/upper-front-left.png,1024,1536,7c9ba6f5c0f29cae8cdd60dfb4a33a3997bed6a10fa8c6fe5027f729b2548f37
OUTFIT_ASSET_0083,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,upper-front-right.png,images/stage_outfit_design/art-delivery/outfit-003/teen-boy-basic-white/upper-front-right.png,1024,1536,bbf0b7996860b0d0e4f3654369dc353513dadb8c83bf650e182f74c7693dfc42
OUTFIT_ASSET_0084,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,upper-front.png,images/stage_outfit_design/art-delivery/outfit-003/teen-boy-basic-white/upper-front.png,1024,1536,fcc0734e9a3f730504b9fe032643deab03e5989aac5bf8c41c493eb95d04176b
OUTFIT_ASSET_0085,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,accent-front-left.png,images/stage_outfit_design/art-delivery/outfit-003/teen-girl-basic-white/accent-front-left.png,1024,1536,a5c9a3c815ab1514283a4c591bb289d543a7809fff53d1763b668a2e72f051a8
OUTFIT_ASSET_0086,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,accent-front-right.png,images/stage_outfit_design/art-delivery/outfit-003/teen-girl-basic-white/accent-front-right.png,1024,1536,4dfdcf7165ef0a283934a503c726beefdce118addaa5b8787b129d920122975f
OUTFIT_ASSET_0087,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,accent-front.png,images/stage_outfit_design/art-delivery/outfit-003/teen-girl-basic-white/accent-front.png,1024,1536,78381c870d0d21f58fdbdebd02fd4e974606dad0befa28141dffd022ed0d2924
OUTFIT_ASSET_0088,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,footwear-front-left.png,images/stage_outfit_design/art-delivery/outfit-003/teen-girl-basic-white/footwear-front-left.png,1024,1536,cb682c0304dc0d333a80c508a6c005a5c365a69f2b8dcdd8dfd48b9944fb348b
OUTFIT_ASSET_0089,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,footwear-front-right.png,images/stage_outfit_design/art-delivery/outfit-003/teen-girl-basic-white/footwear-front-right.png,1024,1536,321d7436271da0900ee7103928d412977ce36b54124e8e346fc5fdb742cfd549
OUTFIT_ASSET_0090,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,footwear-front.png,images/stage_outfit_design/art-delivery/outfit-003/teen-girl-basic-white/footwear-front.png,1024,1536,551699726a1c179aafa8e024d415ab45a31182f89313fcc3acb157992bbaa458
OUTFIT_ASSET_0091,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,lower-front-left.png,images/stage_outfit_design/art-delivery/outfit-003/teen-girl-basic-white/lower-front-left.png,1024,1536,992826cee483bc6014ae637a64d529927e71f9696eb5edf873cc0a03b0d16f60
OUTFIT_ASSET_0092,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,lower-front-right.png,images/stage_outfit_design/art-delivery/outfit-003/teen-girl-basic-white/lower-front-right.png,1024,1536,ecc2e3ab94d4a5bd4a354b5eebde59c3f4a35f3849b9c7f27c083079706f8c07
OUTFIT_ASSET_0093,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,lower-front.png,images/stage_outfit_design/art-delivery/outfit-003/teen-girl-basic-white/lower-front.png,1024,1536,ba8ba8c625e39932aba427530b3016a003367822b1ca4450f5671385fe8ba2d7
OUTFIT_ASSET_0094,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,upper-front-left.png,images/stage_outfit_design/art-delivery/outfit-003/teen-girl-basic-white/upper-front-left.png,1024,1536,5f423c82013683e7a409eb5f4a607388f3acdfa81d7fe3fba9f29807fa346b65
OUTFIT_ASSET_0095,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,upper-front-right.png,images/stage_outfit_design/art-delivery/outfit-003/teen-girl-basic-white/upper-front-right.png,1024,1536,c3e6f76cad6295f7d3575fbf327798d1f621f12fcb08b1e7d9988c4cad6dd99e
OUTFIT_ASSET_0096,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,upper-front.png,images/stage_outfit_design/art-delivery/outfit-003/teen-girl-basic-white/upper-front.png,1024,1536,db406030871d8e33cbfccb261d462169cf78bdbc058739149fd7a5ab9f13fe73
OUTFIT_ASSET_0097,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,CC-001-primary-boy.png,images/stage_outfit_design/art-delivery/outfit-004/accessories/cloud-collars/CC-001-primary-boy.png,1024,1024,057deadcf9228b65ae2d0e60b9e2ebadb58ef5237c4895038122fecbd08b6e49
OUTFIT_ASSET_0098,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,CC-002-primary-girl.png,images/stage_outfit_design/art-delivery/outfit-004/accessories/cloud-collars/CC-002-primary-girl.png,1024,1024,7801f0ad11df0bf91291699b50600c0ce09f78c6ccfb638e6d371bdf63b81732
OUTFIT_ASSET_0099,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,CC-003-teen-boy.png,images/stage_outfit_design/art-delivery/outfit-004/accessories/cloud-collars/CC-003-teen-boy.png,1024,1024,1190fd3d886317d0eb07644317ee1d5faab3e5b6336920600fc033f23323fa17
OUTFIT_ASSET_0100,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,CC-004-teen-girl.png,images/stage_outfit_design/art-delivery/outfit-004/accessories/cloud-collars/CC-004-teen-girl.png,1024,1024,63a380203ceee6b28856a9b1058c5531ecf29335f5d2f25c30f7cac515bd5566
OUTFIT_ASSET_0101,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,primary-boy-base.png,images/stage_outfit_design/art-delivery/outfit-004/base-garments/primary-boy-base.png,1024,1024,b7d079cfefc449de2d0d0800862e177114c1afa96017c88d7e14a645de8e34d7
OUTFIT_ASSET_0102,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,primary-girl-base.png,images/stage_outfit_design/art-delivery/outfit-004/base-garments/primary-girl-base.png,1024,1024,df2bbf51689630a605d90a20d1b5d4d314c361feaf8b381eea47becb2ec8c2d5
OUTFIT_ASSET_0103,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,teen-boy-base.png,images/stage_outfit_design/art-delivery/outfit-004/base-garments/teen-boy-base.png,1024,1024,91eb3e697549646490ca0ec61ebaae3b22c2591c570e49a26b17eefe77489cd8
OUTFIT_ASSET_0104,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,teen-girl-base.png,images/stage_outfit_design/art-delivery/outfit-004/base-garments/teen-girl-base.png,1024,1024,38eefa6d32646263c5d04a61c70d46ac630a5bcc887ccc0a81ff1315639c7313
OUTFIT_ASSET_0105,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,primary-boy-basic-white.png,images/stage_outfit_design/art-delivery/outfit-004/design-confirmation-v3/primary-boy-basic-white.png,1024,1024,8c6e1a4c7b7dd5ed0dbd47ba677f6e49de554c57c6ee13165b4c0e2a8a1a746c
OUTFIT_ASSET_0106,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,primary-girl-basic-white.png,images/stage_outfit_design/art-delivery/outfit-004/design-confirmation-v3/primary-girl-basic-white.png,1024,1024,5091f68454c98acb2b6d126e8f2c9bbc8c17d92374fe09044945156bffafb65a
OUTFIT_ASSET_0107,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,teen-boy-basic-white.png,images/stage_outfit_design/art-delivery/outfit-004/design-confirmation-v3/teen-boy-basic-white.png,1024,1024,cecc9c18169ee62b748d74f990b3c0159bbb3b2539e64d743f1c72811b63cf6b
OUTFIT_ASSET_0108,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,teen-girl-basic-white.png,images/stage_outfit_design/art-delivery/outfit-004/design-confirmation-v3/teen-girl-basic-white.png,1024,1024,c00b295c878171389d885663e4f0628061367a004ab79f1675c9aa65f924dd6f
OUTFIT_ASSET_0109,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,primary-boy-basic-white.png,images/stage_outfit_design/art-delivery/outfit-004/design-confirmation-v4/primary-boy-basic-white.png,1024,1024,5650dc9d6314d0e5a1ee40243b8bbbbdb83936fd4efe8f230731252dc2578b6d
OUTFIT_ASSET_0110,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,primary-girl-basic-white.png,images/stage_outfit_design/art-delivery/outfit-004/design-confirmation-v4/primary-girl-basic-white.png,1024,1024,68b0523b46e8b35794810751ea9e7c2a95371dbd0f6a279cd6665243da6170f9
OUTFIT_ASSET_0111,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,teen-boy-basic-white.png,images/stage_outfit_design/art-delivery/outfit-004/design-confirmation-v4/teen-boy-basic-white.png,1024,1024,867ddba5d49e0f1dba49d96ccfb64f7806a6a42d780a5743f9678e8697311c88
OUTFIT_ASSET_0112,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,teen-girl-basic-white.png,images/stage_outfit_design/art-delivery/outfit-004/design-confirmation-v4/teen-girl-basic-white.png,1024,1024,2f5bb04aac74b044a1696158f6ae2098ec3c534288e72928098c6f77e3cbb17e
OUTFIT_ASSET_0113,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,primary-boy-basic-white.png,images/stage_outfit_design/art-delivery/outfit-004/design-confirmation-v5/primary-boy-basic-white.png,1024,1024,c72b8d1466b1be297e27d0f235f107fe61e68f0f84e58df9ed46df2aca98185c
OUTFIT_ASSET_0114,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,primary-girl-basic-white.png,images/stage_outfit_design/art-delivery/outfit-004/design-confirmation-v5/primary-girl-basic-white.png,1024,1024,fd92a31eb31293685c60459706f81a0dec05063e86c6b456adab6820439e21c2
OUTFIT_ASSET_0115,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,teen-boy-basic-white.png,images/stage_outfit_design/art-delivery/outfit-004/design-confirmation-v5/teen-boy-basic-white.png,1024,1024,a1a7e0b8258e90ddfa261a94701512f30f95a785d8a1fa1b4690ba1e0bfce685
OUTFIT_ASSET_0116,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,teen-girl-basic-white.png,images/stage_outfit_design/art-delivery/outfit-004/design-confirmation-v5/teen-girl-basic-white.png,1024,1024,7443309ae4f5aef51272affdf414d13b94aec40e90fed9d5a759a046bb5f146d
OUTFIT_ASSET_0117,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,primary-boy-basic-white.png,images/stage_outfit_design/art-delivery/outfit-004/design-confirmation/primary-boy-basic-white.png,1024,1024,f5e8fd79bdc84ebc871a1b4ebde4b9a4e1afcac17f3f6259181f241cabfa79a9
OUTFIT_ASSET_0118,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,primary-girl-basic-white.png,images/stage_outfit_design/art-delivery/outfit-004/design-confirmation/primary-girl-basic-white.png,1024,1024,eb0c82bdef94d9816b934ab635967dead48c96939dd272362cab6decf1e4a054
OUTFIT_ASSET_0119,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,teen-boy-basic-white.png,images/stage_outfit_design/art-delivery/outfit-004/design-confirmation/teen-boy-basic-white.png,1024,1024,687e37cc2f181bef59c698e4222d6bedd9ce238d06542895c9053b0bbcfbde5a
OUTFIT_ASSET_0120,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,teen-girl-basic-white.png,images/stage_outfit_design/art-delivery/outfit-004/design-confirmation/teen-girl-basic-white.png,1024,1024,4db19fdd722df1ce99849670e584b3c642522c0c06860519b89c9678143cf050
OUTFIT_ASSET_0121,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,primary-boy-base-final.png,images/stage_outfit_design/art-delivery/outfit-004/gate-01-final-review-pack/primary-boy-base-final.png,1024,1024,b7d079cfefc449de2d0d0800862e177114c1afa96017c88d7e14a645de8e34d7
OUTFIT_ASSET_0122,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,primary-girl-base-final.png,images/stage_outfit_design/art-delivery/outfit-004/gate-01-final-review-pack/primary-girl-base-final.png,1024,1024,df2bbf51689630a605d90a20d1b5d4d314c361feaf8b381eea47becb2ec8c2d5
OUTFIT_ASSET_0123,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,teen-boy-base-final.png,images/stage_outfit_design/art-delivery/outfit-004/gate-01-final-review-pack/teen-boy-base-final.png,1024,1024,91eb3e697549646490ca0ec61ebaae3b22c2591c570e49a26b17eefe77489cd8
OUTFIT_ASSET_0124,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,teen-girl-base-final.png,images/stage_outfit_design/art-delivery/outfit-004/gate-01-final-review-pack/teen-girl-base-final.png,1024,1024,38eefa6d32646263c5d04a61c70d46ac630a5bcc887ccc0a81ff1315639c7313
OUTFIT_ASSET_0125,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,forty-person-stage-matrix.png,images/stage_outfit_design/art-delivery/outfit-004/gate-04-team-stage-validation/forty-person-stage-matrix.png,1024,1024,eaa8d07639a5c1d71e75894b20134df08ccce95e317be8797aa064847d44e31a
OUTFIT_ASSET_0126,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,four-role-lighting-matrix.png,images/stage_outfit_design/art-delivery/outfit-004/gate-04-team-stage-validation/four-role-lighting-matrix.png,1024,1024,6655aa29f4d302e412d2ba38af9e7db5866d9b8fa3a9dd836bf02814cc47ea27
OUTFIT_ASSET_0127,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,twelve-person-formation-matrix.png,images/stage_outfit_design/art-delivery/outfit-004/gate-04-team-stage-validation/twelve-person-formation-matrix.png,1024,1024,db82d9e1227d7b4c9a10261e79289f433e01c4f5daf88a4d3f85789215c0bb28
PALETTE_0001,stage-outfit-design (7).zip,COLOR_PALETTE,N/A,free-four-role-composition.png,images/stage_outfit_design/art-delivery/outfit-004/palette/free/free-four-role-composition.png,1024,1024,8bf69bf1596f9343122f2b168a204ea5e5a90bc2874be298331fb134bec816e6
PALETTE_0002,stage-outfit-design (7).zip,COLOR_PALETTE,N/A,premium-four-role-composition.png,images/stage_outfit_design/art-delivery/outfit-004/palette/premium/premium-four-role-composition.png,1024,1024,64e363c5bc172483ba1f8b22c2d396a3ebec4e985dce1e5fac2fbcd2ed990180
PALETTE_0003,stage-outfit-design (7).zip,COLOR_PALETTE,N/A,signature-four-role-composition.png,images/stage_outfit_design/art-delivery/outfit-004/palette/signature/signature-four-role-composition.png,1024,1024,72cce415e70d7d046e04bafc12ebee0d8c9a604ffc2012f6a5899cca2d6b56f1
OUTFIT_ASSET_0128,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,direction-a-folded-pages.png,images/stage_outfit_design/art-delivery/outfit-004/premium-direction-boards/direction-a-folded-pages.png,1024,1024,1a0469247852ef1a469109b16f30fbab96bd449b74be6d53dfe187e0163cf908
OUTFIT_ASSET_0129,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,direction-b-eaves-architecture.png,images/stage_outfit_design/art-delivery/outfit-004/premium-direction-boards/direction-b-eaves-architecture.png,1024,1024,1cb6da8a0ad67b019a4d77794fd210e5cca63222f0cc7c9f446af9a6a0a02aea
OUTFIT_ASSET_0130,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,direction-c-jade-negative-space.png,images/stage_outfit_design/art-delivery/outfit-004/premium-direction-boards/direction-c-jade-negative-space.png,1024,1024,2f93af051b70126a1f4a4d006f096b8d23f6bfeb7e0fcad7bf715d2cc3329531
OUTFIT_ASSET_0131,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,primary-boy-basic-white.png,images/stage_outfit_design/art-delivery/outfit-004/premium-lightweight-v1/primary-boy-basic-white.png,1024,1024,6ef0c8fec44f7fdba0c2551b3ae2a46f4903ffce7cda996b41fb4bc0b42e7074
OUTFIT_ASSET_0132,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,primary-girl-basic-white.png,images/stage_outfit_design/art-delivery/outfit-004/premium-lightweight-v1/primary-girl-basic-white.png,1024,1024,9e7e74a72534a9f859ebe6aa21dbd958111b177ea4e0cde9556943a1fa47c5a3
OUTFIT_ASSET_0133,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,teen-boy-basic-white.png,images/stage_outfit_design/art-delivery/outfit-004/premium-lightweight-v1/teen-boy-basic-white.png,1024,1024,6382714c2cf45e89f6497c62122413e34bcf0d5b238775c1ae54763430f45b60
OUTFIT_ASSET_0134,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,teen-girl-basic-white.png,images/stage_outfit_design/art-delivery/outfit-004/premium-lightweight-v1/teen-girl-basic-white.png,1024,1024,960c4264c344bfda3bc7056331cffc83ef581b5a8595cf375c769bac773a82ce
OUTFIT_ASSET_0135,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,outfit-004-V3-四角色款式确认总览.png,images/stage_outfit_design/outfit-004-V3-四角色款式确认总览.png,1800,620,0cb5eebb2497b74ee54579c449690b000d1af546778c429ac1338773dd0b284f
OUTFIT_PREVIEW_0025,stage-outfit-design (7).zip,STAGE_OUTFIT_PREVIEW,FullBody,outfit-004-V4-preview-mobile.png,images/stage_outfit_design/outfit-004-V4-preview-mobile.png,376,2612,e35b73fa20a62c9ac4103a13b3858ed52904a11bd99ebdc0bb4e79c931ba5582
OUTFIT_PREVIEW_0026,stage-outfit-design (7).zip,STAGE_OUTFIT_PREVIEW,FullBody,outfit-004-V5-summer-preview.png,images/stage_outfit_design/outfit-004-V5-summer-preview.png,376,2612,a84212d576ef086f10b2bb9f2b9d0acb20812f1d833be96188421297919f81cd
OUTFIT_ASSET_0136,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,outfit-004-gate01-final-review.png,images/stage_outfit_design/outfit-004-gate01-final-review.png,376,1474,38b810737579e3fa5abd8c3e995763628a023b5861396013665e4f835a2518f8
OUTFIT_PREVIEW_0027,stage-outfit-design (7).zip,STAGE_OUTFIT_PREVIEW,FullBody,outfit-004-gate01-preview.png,images/stage_outfit_design/outfit-004-gate01-preview.png,376,2977,141a752c962c2f93b9d16e6048cd8dae299775b055f3d32d12790ed11a5deb26
OUTFIT_ASSET_0137,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,outfit-004-gate02-review.png,images/stage_outfit_design/outfit-004-gate02-review.png,376,1440,2dc5ba7a0db36563bf1fa2254ca3a3c2a760c68896fa02387889c58e1dfe0d94
OUTFIT_ASSET_0138,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,outfit-004-gate03-review.png,images/stage_outfit_design/outfit-004-gate03-review.png,376,1397,9d771a0c7b3e35d908a89991c80bb799d7ecbeb30cbac18cdd7221be2333ed64
OUTFIT_ASSET_0139,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,outfit-004-gate04-review.png,images/stage_outfit_design/outfit-004-gate04-review.png,376,1644,7dc918e84deadbd84570a04996ba627539c2a600fd8d89caf6e7b3d5ec671900
OUTFIT_PREVIEW_0028,stage-outfit-design (7).zip,STAGE_OUTFIT_PREVIEW,FullBody,outfit-004-premium-directions-preview.png,images/stage_outfit_design/outfit-004-premium-directions-preview.png,376,2397,230adb76d42c95a2c83cf22ad894c3a6c7384615c0bbffbfa91ce46bf90c592e
OUTFIT_ASSET_0140,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,outfit-004-四角色款式确认总览.png,images/stage_outfit_design/outfit-004-四角色款式确认总览.png,1600,1100,011a2f5eb4662ec9047df0755d7e2152bdcc7668604e9acc11c34b8d47e4f355
OUTFIT_ASSET_0141,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,apple-icon.png,images/stage_outfit_design/public/apple-icon.png,180,180,da678942d4656a903f61000551cc51c09464d7a223faaae304e8210e1ca19257
OUTFIT_ASSET_0142,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,icon-dark-32x32.png,images/stage_outfit_design/public/icon-dark-32x32.png,32,32,8a1570b2955c3748b6844356a7487d88c60f9f1e699e870a3452a3decd1ba03c
OUTFIT_ASSET_0143,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,icon-light-32x32.png,images/stage_outfit_design/public/icon-light-32x32.png,32,32,83145e5bb033ace23cd8e7fbb63e7c39733aaf58f8a7280d7800995cced6f7c2
OUTFIT_ASSET_0144,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,primary-boy-base.png,images/stage_outfit_design/public/outfit-004/base-garments/primary-boy-base.png,1024,1024,b7d079cfefc449de2d0d0800862e177114c1afa96017c88d7e14a645de8e34d7
OUTFIT_ASSET_0145,stage-outfit-design (7).zip,STAGE_OUTFIT_ASSET,UNKNOWN,primary-girl-base.png,images/stage_outfit_design/public/outfit-004/base-garments/primary-girl-base.png,1024,1024,df2bbf51689630a605d90a20d1b5d4d314c361feaf8b381eea47becb2ec8c2d5
